Date,KOSPI_Volatility,volume_btc,bitcoin_kr
2025-01-10,19.92,3145.42115574,22
2025-01-13,20.49,4243.48992091,23
2025-01-14,19.25,2548.98311136,20
2025-01-15,19.26,3708.08865004,21
2025-01-16,18.14,3192.45019417,20
2025-01-17,17.68,4834.721595,23
2025-01-20,18.45,10945.25324846,41
2025-01-21,18.3,4441.84077005,29
2025-01-22,17.67,2227.73336919,21
2025-01-23,17.79,4954.0302646,23
2025-01-24,17.96,2922.35240081,18
2025-01-31,18.79,2143.1574605,18
2025-02-03,22.08,10213.11727922,100
2025-02-04,20.91,3536.84929186,54
2025-02-05,20.06,1950.48905036,41
2025-02-06,19.12,1873.91456823,43
2025-02-07,19.29,2959.78108027,41
2025-02-10,19.95,1480.95765827,34
2025-02-11,19.28,1689.795504,38
2025-02-12,18.8,2370.96714608,44
2025-02-13,18.03,1343.16309497,38
2025-02-14,17.7,1448.40803795,36
2025-02-17,18.06,1275.40908298,39
2025-02-18,17.88,1772.0458381,36
2025-02-19,18.49,1075.5545038,37
2025-02-20,18.64,943.71043216,45
2025-02-21,18.64,1820.4146452,42
2025-02-24,19.48,5104.8145837,52
2025-02-25,19.6,9063.16812162,86
2025-02-26,19.93,4911.98768458,63
2025-02-27,19.32,3832.78298284,57
2025-02-28,22.86,8051.74155398,84
